tanggal,stasiun,curah_hujan,suhu,kelembapan,kecepatan_angin,arah_angin,gelombang_signifikan,arus_laut,arah_arus_laut,latitude,longitude
2024-07-24,Stasiun Meteorologi Perak 1,0.0,28.3,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-24,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.2,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-25,Stasiun Meteorologi Juanda,0.0,27.9,65.0,0.0,270,0.0,12.2295,162,-7.37235119,112.7816993
2024-07-25,Stasiun Meteorologi Perak 1,0.0,27.9,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-25,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.8,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-26,Stasiun Meteorologi Juanda,0.0,26.9,72.0,0.0,270,0.0,4.4236,191,-7.37235119,112.7816993
2024-07-26,Stasiun Meteorologi Perak 1,0.0,28.3,66.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-26,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.2,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-27,Stasiun Meteorologi Juanda,0.0,27.4,74.0,0.0,270,0.0,5.11131,281,-7.37235119,112.7816993
2024-07-27,Stasiun Meteorologi Perak 1,0.0,28.8,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-27,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.7,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-28,Stasiun Meteorologi Juanda,0.0,27.8,77.0,0.0,270,0.0,12.24344,313,-7.37235119,112.7816993
2024-07-28,Stasiun Meteorologi Perak 1,0.0,28.7,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-28,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.4,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-29,Stasiun Meteorologi Juanda,0.0,27.4,79.0,0.0,270,0.0,14.51282,312,-7.37235119,112.7816993
2024-07-29,Stasiun Meteorologi Perak 1,0.0,28.4,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-29,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.7,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-30,Stasiun Meteorologi Juanda,0.0,27.7,79.0,0.0,270,0.0,16.21335,309,-7.37235119,112.7816993
2024-07-30,Stasiun Meteorologi Perak 1,0.0,28.4,75.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-30,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.6,75.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-07-31,Stasiun Meteorologi Juanda,0.0,28.0,80.0,0.0,270,0.0,16.74636,297,-7.37235119,112.7816993
2024-07-31,Stasiun Meteorologi Perak 1,0.0,28.8,76.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-07-31,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.0,75.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-01,Stasiun Meteorologi Juanda,0.0,28.8,77.0,0.0,270,0.0,12.8635,271,-7.37235119,112.7816993
2024-08-01,Stasiun Meteorologi Perak 1,0.0,29.9,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-01,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.8,75.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-02,Stasiun Meteorologi Juanda,1.0,28.2,80.0,0.0,270,0.0,7.85421,253,-7.37235119,112.7816993
2024-08-02,Stasiun Meteorologi Perak 1,0.0,29.2,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-02,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.2,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-03,Stasiun Meteorologi Juanda,0.0,27.9,81.0,0.0,270,0.0,6.50958,215,-7.37235119,112.7816993
2024-08-03,Stasiun Meteorologi Perak 1,0.0,28.9,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-03,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.9,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-04,Stasiun Meteorologi Juanda,0.0,28.0,78.0,0.0,270,0.0,11.47152,188,-7.37235119,112.7816993
2024-08-04,Stasiun Meteorologi Perak 1,0.0,28.8,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-04,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.6,72.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-05,Stasiun Meteorologi Juanda,0.0,27.7,69.0,0.0,270,0.0,14.33383,172,-7.37235119,112.7816993
2024-08-05,Stasiun Meteorologi Perak 1,0.0,27.9,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-05,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.2,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-06,Stasiun Meteorologi Juanda,0.0,27.2,73.0,0.0,270,0.0,15.87495,168,-7.37235119,112.7816993
2024-08-06,Stasiun Meteorologi Perak 1,0.0,27.9,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-06,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.2,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-07,Stasiun Meteorologi Juanda,0.0,27.8,74.0,0.0,270,0.0,16.07569,163,-7.37235119,112.7816993
2024-08-07,Stasiun Meteorologi Perak 1,0.0,28.4,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-07,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.4,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-08,Stasiun Meteorologi Juanda,0.0,28.7,75.0,0.0,270,0.0,13.13638,170,-7.37235119,112.7816993
2024-08-08,Stasiun Meteorologi Perak 1,0.0,29.4,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-08,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.5,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-09,Stasiun Meteorologi Juanda,0.0,28.0,75.0,0.0,270,0.0,10.21719,178,-7.37235119,112.7816993
2024-08-09,Stasiun Meteorologi Perak 1,0.0,28.9,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-09,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.0,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-10,Stasiun Meteorologi Juanda,0.0,28.0,72.0,0.0,270,0.0,6.44227,207,-7.37235119,112.7816993
2024-08-10,Stasiun Meteorologi Perak 1,0.0,28.9,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-10,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.0,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-11,Stasiun Meteorologi Juanda,0.0,27.1,76.0,0.0,270,0.0,6.26127,269,-7.37235119,112.7816993
2024-08-11,Stasiun Meteorologi Perak 1,0.0,27.9,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-11,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.1,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-12,Stasiun Meteorologi Juanda,0.0,25.8,79.0,0.0,270,0.0,6.40395,300,-7.37235119,112.7816993
2024-08-12,Stasiun Meteorologi Perak 1,0.0,26.5,62.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-12,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.1,60.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-13,Stasiun Meteorologi Juanda,0.0,26.9,77.0,0.0,270,0.0,11.55431,318,-7.37235119,112.7816993
2024-08-13,Stasiun Meteorologi Perak 1,0.0,27.9,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-13,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.7,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-14,Stasiun Meteorologi Juanda,0.0,27.1,78.0,0.0,270,0.0,15.31894,306,-7.37235119,112.7816993
2024-08-14,Stasiun Meteorologi Perak 1,0.0,28.0,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-14,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.0,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-15,Stasiun Meteorologi Juanda,0.0,27.0,69.0,0.0,270,0.0,16.04275,305,-7.37235119,112.7816993
2024-08-15,Stasiun Meteorologi Perak 1,0.0,27.7,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-15,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.6,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-16,Stasiun Meteorologi Juanda,0.0,27.2,67.0,0.0,270,0.0,10.92709,290,-7.37235119,112.7816993
2024-08-16,Stasiun Meteorologi Perak 1,0.0,27.6,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-16,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.7,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-17,Stasiun Meteorologi Juanda,0.0,26.6,74.0,0.0,270,0.0,7.04135,276,-7.37235119,112.7816993
2024-08-17,Stasiun Meteorologi Perak 1,0.0,27.6,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-17,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.7,72.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-18,Stasiun Meteorologi Juanda,0.0,26.8,71.0,0.0,270,0.0,7.67299,210,-7.37235119,112.7816993
2024-08-18,Stasiun Meteorologi Perak 1,0.0,28.1,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-18,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.1,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-19,Stasiun Meteorologi Juanda,0.0,27.0,72.0,0.0,270,0.0,10.75669,191,-7.37235119,112.7816993
2024-08-19,Stasiun Meteorologi Perak 1,0.0,27.9,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-19,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.0,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-20,Stasiun Meteorologi Juanda,0.0,26.9,77.0,0.0,270,0.0,14.27999,171,-7.37235119,112.7816993
2024-08-20,Stasiun Meteorologi Perak 1,0.0,27.8,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-20,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.1,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-21,Stasiun Meteorologi Juanda,0.0,27.4,72.0,0.0,270,0.0,19.62334,161,-7.37235119,112.7816993
2024-08-21,Stasiun Meteorologi Perak 1,0.0,28.1,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-21,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.2,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-22,Stasiun Meteorologi Juanda,0.0,27.3,71.0,0.0,270,0.0,19.86598,161,-7.37235119,112.7816993
2024-08-22,Stasiun Meteorologi Perak 1,0.0,28.1,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-22,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.0,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-23,Stasiun Meteorologi Juanda,0.0,27.2,71.0,0.0,270,0.0,16.23835,157,-7.37235119,112.7816993
2024-08-23,Stasiun Meteorologi Perak 1,0.0,28.3,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-23,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.5,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-24,Stasiun Meteorologi Juanda,0.0,27.6,69.0,0.0,270,0.0,9.95488,166,-7.37235119,112.7816993
2024-08-24,Stasiun Meteorologi Perak 1,0.0,28.6,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-24,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.6,72.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-25,Stasiun Meteorologi Juanda,0.0,27.8,71.0,0.0,270,0.0,3.39486,225,-7.37235119,112.7816993
2024-08-25,Stasiun Meteorologi Perak 1,0.0,28.4,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-25,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.7,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-26,Stasiun Meteorologi Juanda,0.0,29.1,68.0,0.0,270,0.0,7.79102,297,-7.37235119,112.7816993
2024-08-26,Stasiun Meteorologi Perak 1,0.0,28.7,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-26,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.0,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-27,Stasiun Meteorologi Juanda,0.0,27.7,71.0,0.0,270,0.0,12.46255,316,-7.37235119,112.7816993
2024-08-27,Stasiun Meteorologi Perak 1,0.0,28.4,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-27,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.3,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-28,Stasiun Meteorologi Juanda,0.0,26.8,72.0,0.0,270,0.0,12.43708,312,-7.37235119,112.7816993
2024-08-28,Stasiun Meteorologi Perak 1,0.0,28.1,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-28,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.1,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-29,Stasiun Meteorologi Juanda,0.0,28.0,72.0,0.0,270,0.0,12.06844,300,-7.37235119,112.7816993
2024-08-29,Stasiun Meteorologi Perak 1,0.0,28.6,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-29,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.6,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-30,Stasiun Meteorologi Juanda,0.0,27.3,70.0,0.0,270,0.0,9.45986,283,-7.37235119,112.7816993
2024-08-30,Stasiun Meteorologi Perak 1,0.0,28.1,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-30,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.2,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-08-31,Stasiun Meteorologi Juanda,0.0,27.9,63.0,0.0,270,0.0,5.44266,259,-7.37235119,112.7816993
2024-08-31,Stasiun Meteorologi Perak 1,0.0,28.9,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-08-31,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.1,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-01,Stasiun Meteorologi Juanda,0.0,28.4,70.0,0.0,270,0.0,5.70672,203,-7.37235119,112.7816993
2024-09-01,Stasiun Meteorologi Perak 1,0.0,29.5,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-01,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.5,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-02,Stasiun Meteorologi Juanda,0.0,28.1,72.0,0.0,270,0.0,10.44817,196,-7.37235119,112.7816993
2024-09-02,Stasiun Meteorologi Perak 1,0.0,29.1,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-02,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.1,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-03,Stasiun Meteorologi Juanda,0.0,28.2,70.0,0.0,270,0.0,10.97089,181,-7.37235119,112.7816993
2024-09-03,Stasiun Meteorologi Perak 1,0.0,29.1,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-03,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.3,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-04,Stasiun Meteorologi Juanda,0.0,28.2,72.0,0.0,270,0.0,13.38259,168,-7.37235119,112.7816993
2024-09-04,Stasiun Meteorologi Perak 1,0.0,29.3,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-04,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.4,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-05,Stasiun Meteorologi Juanda,0.0,29.2,71.0,0.0,270,0.0,17.14783,165,-7.37235119,112.7816993
2024-09-05,Stasiun Meteorologi Perak 1,0.0,29.9,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-05,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.5,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-06,Stasiun Meteorologi Juanda,0.0,29.0,69.0,0.0,270,0.0,15.52836,170,-7.37235119,112.7816993
2024-09-06,Stasiun Meteorologi Perak 1,0.0,29.3,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-06,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.2,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-07,Stasiun Meteorologi Juanda,0.0,28.2,71.0,0.0,270,0.0,13.83509,157,-7.37235119,112.7816993
2024-09-07,Stasiun Meteorologi Perak 1,0.0,29.0,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-07,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.0,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-08,Stasiun Meteorologi Juanda,0.0,28.6,73.0,0.0,270,0.0,9.16069,167,-7.37235119,112.7816993
2024-09-08,Stasiun Meteorologi Perak 1,0.0,29.8,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-08,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.7,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-09,Stasiun Meteorologi Juanda,0.0,29.2,71.0,0.0,270,0.0,2.37993,134,-7.37235119,112.7816993
2024-09-09,Stasiun Meteorologi Perak 1,0.0,29.9,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-09,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.7,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-10,Stasiun Meteorologi Juanda,0.0,29.0,70.0,0.0,270,0.0,2.33111,306,-7.37235119,112.7816993
2024-09-10,Stasiun Meteorologi Perak 1,0.0,29.6,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-10,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.3,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-11,Stasiun Meteorologi Juanda,0.1,29.3,66.0,0.0,270,0.0,9.19781,297,-7.37235119,112.7816993
2024-09-11,Stasiun Meteorologi Perak 1,0.1,30.1,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-11,Stasiun Meteorologi Maritim Tanjung Perak,0.1,30.1,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-12,Stasiun Meteorologi Juanda,0.0,29.0,66.0,0.0,270,0.0,11.7624,309,-7.37235119,112.7816993
2024-09-12,Stasiun Meteorologi Perak 1,0.0,29.6,63.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-12,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.7,61.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-13,Stasiun Meteorologi Juanda,0.0,28.8,71.0,0.0,270,0.0,15.75032,321,-7.37235119,112.7816993
2024-09-13,Stasiun Meteorologi Perak 1,0.0,29.6,63.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-13,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.7,63.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-14,Stasiun Meteorologi Juanda,0.0,28.8,71.0,0.0,270,0.0,11.31724,314,-7.37235119,112.7816993
2024-09-14,Stasiun Meteorologi Perak 1,0.0,29.6,62.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-14,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.5,64.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-15,Stasiun Meteorologi Juanda,0.0,28.5,73.0,0.0,270,0.0,7.74726,294,-7.37235119,112.7816993
2024-09-15,Stasiun Meteorologi Perak 1,0.0,29.2,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-15,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.2,62.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-16,Stasiun Meteorologi Juanda,0.0,28.5,63.0,0.0,270,0.0,5.5536,249,-7.37235119,112.7816993
2024-09-16,Stasiun Meteorologi Perak 1,0.0,29.2,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-16,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.6,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-17,Stasiun Meteorologi Juanda,0.0,28.5,53.0,0.0,270,0.0,8.99347,190,-7.37235119,112.7816993
2024-09-17,Stasiun Meteorologi Perak 1,0.0,29.5,59.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-17,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.6,64.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-18,Stasiun Meteorologi Juanda,0.0,28.9,61.0,0.0,270,0.0,12.26907,174,-7.37235119,112.7816993
2024-09-18,Stasiun Meteorologi Perak 1,0.0,28.7,58.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-18,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.8,61.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-19,Stasiun Meteorologi Juanda,0.0,28.5,66.0,0.0,270,0.0,17.66133,162,-7.37235119,112.7816993
2024-09-19,Stasiun Meteorologi Perak 1,0.0,29.3,63.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-19,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.2,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-20,Stasiun Meteorologi Juanda,0.0,28.4,71.0,0.0,270,0.0,21.04667,162,-7.37235119,112.7816993
2024-09-20,Stasiun Meteorologi Perak 1,0.0,29.1,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-20,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.8,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-21,Stasiun Meteorologi Juanda,0.0,28.9,67.0,0.0,270,0.0,19.46645,165,-7.37235119,112.7816993
2024-09-21,Stasiun Meteorologi Perak 1,0.0,30.4,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-21,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.6,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-22,Stasiun Meteorologi Juanda,0.0,29.8,68.0,0.0,270,0.0,12.43724,170,-7.37235119,112.7816993
2024-09-22,Stasiun Meteorologi Perak 1,0.0,30.6,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-22,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.6,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-23,Stasiun Meteorologi Juanda,0.1,28.9,80.0,0.0,270,0.0,4.0131,211,-7.37235119,112.7816993
2024-09-23,Stasiun Meteorologi Perak 1,0.0,30.2,76.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-23,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.0,76.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-24,Stasiun Meteorologi Juanda,30.2,29.8,75.0,0.0,270,0.0,4.41192,321,-7.37235119,112.7816993
2024-09-24,Stasiun Meteorologi Perak 1,0.0,30.4,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-24,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.2,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-25,Stasiun Meteorologi Juanda,0.0,29.3,78.0,0.0,270,0.0,8.43282,340,-7.37235119,112.7816993
2024-09-25,Stasiun Meteorologi Perak 1,0.0,30.3,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-25,Stasiun Meteorologi Maritim Tanjung Perak,0.1,30.4,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-26,Stasiun Meteorologi Juanda,0.0,29.8,75.0,0.0,270,0.0,11.80191,330,-7.37235119,112.7816993
2024-09-26,Stasiun Meteorologi Perak 1,1.0,30.1,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-26,Stasiun Meteorologi Maritim Tanjung Perak,3.7,30.1,74.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-27,Stasiun Meteorologi Juanda,0.1,30.3,77.0,0.0,270,0.0,11.17229,315,-7.37235119,112.7816993
2024-09-27,Stasiun Meteorologi Perak 1,2.0,30.9,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-27,Stasiun Meteorologi Maritim Tanjung Perak,10.0,30.8,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-28,Stasiun Meteorologi Juanda,0.0,29.9,72.0,0.0,270,0.0,12.09049,291,-7.37235119,112.7816993
2024-09-28,Stasiun Meteorologi Perak 1,0.0,31.2,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-28,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-29,Stasiun Meteorologi Juanda,0.0,30.4,68.0,0.0,270,0.0,10.5019,271,-7.37235119,112.7816993
2024-09-29,Stasiun Meteorologi Perak 1,0.0,31.4,61.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-29,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.6,62.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-30,Stasiun Meteorologi Juanda,0.0,30.2,70.0,0.0,270,0.0,6.32001,233,-7.37235119,112.7816993
2024-09-30,Stasiun Meteorologi Perak 1,0.0,31.0,66.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-30,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
